PSMILES,Tg
[*]Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(c8cccc(C([*])=O)c8)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,539.15
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7cc(C([*])=O)ccc7c6)cc5)cc4)C4CC5CC(C4)CC3C5)cc2)cc1,539.15
[*]Oc1ccc(N2C(=O)c3ccc([*])cc3C2=O)cc1,539.15
[*]Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,539.15
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3cccc4c3C(=O)N(c3cccc(N5C(=O)c6cccc([*])c6C5=O)c3)C4=O)cc2)cc1,539.15
[*]Oc1ccc2c(c1)C(=O)N(c1cc(C(c3ccc(O)c(N4C(=O)c5ccc([*])cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)ccc1O)C2=O,539.15
[*]Oc1cccc(S(=O)(=O)c2ccc(Oc3cccc4c3C(=O)N(c3cccc(N5C(=O)c6cccc([*])c6C5=O)c3)C4=O)cc2)c1,539.15
[*]Sc1ccc(Sc2ccc(Sc3cccc4c3C(=O)N(N3C(=O)c5cccc([*])c5C3=O)C4=O)cc2)cc1,539.15
[*]c1ccc(-n2nccc2-c2ccc(-c3ccnn3-c3ccc(S([*])(=O)=O)cc3)cc2)cc1,539.15
[*]c1ccc(C)c(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccccc5-c5ccccc5Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4)cc3C2=O)c1,539.15
[*]c1ccc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(C([*])(C(F)(F)F)C(F)(F)F)cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,539.15
[*]c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc(Oc5ccc6nc([*])cc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,539.15
[*]c1ccc(Oc2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6ccc(C(=O)Nc8ccc(Oc9ccc(C([*])(C)C)cc9)cc8)cc6)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2)cc1,539.15
[*]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(C5(c6ccc(Oc7ccc(N8C(=O)c9ccc(Oc%10ccc(C%11([*])CCC(C(C)(C)C)CC%11)cc%10)cc9C8=O)cc7)cc6)C6CC7CC(C6)CC5C7)cc4)cc2)C3=O)cc1,539.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(OCC(F)(F)C(F)(F)C(F)(F)F)c(N3C(=O)c4ccc(C([*])(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O,539.15
[*]C(=O)c1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(Cc6ccc([*])cc6)c4)C5=O)cc3C2=O)c1,538.65
[*]c1cc(C)c(Oc2cc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cc(Oc7c(C)cc([*])cc7C)cc(C(F)(F)F)c5)C6=O)cc4C3=O)cc(C(F)(F)F)c2)c(C)c1,538.55
[*]C(=O)c1ccc2c(c1)C(=O)N(c1c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(N5C(=O)c6ccc([*])cc6C5=O)c(-c5ccccc5)c4)cc3)cc1-c1ccccc1)C2=O,538.15
[*]C(=S)Nc1ccc(Oc2ccc(NC(=S)n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,538.15
[*]C=CC(=O)Nc1ccc(OC(=O)/C=C/C(=O)NNC(=O)/C=C/C(=O)Oc2ccc(NC(=O)/C=C/C(=O)NNC([*])=O)cc2)cc1,538.15
[*]CC1CC2CC1C1CCC(Cn3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)C21,538.15
[*]CCCCCCCCC(=O)Nc1cccc(NC(=S)NC(=O)c2ccc(NC([*])=O)cc2)c1,538.15
[*]Cc1cc(C)c(N2C(=O)c3ccc(Oc4cc5ccccc5cc4Oc4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)cc3C2=O)c(C)c1,538.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)cc1,538.15
[*]Nc1ccc(Oc2ccccc2Oc2ccc(NC(=O)c3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6cccc(C([*])=O)c6)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)cc2)cc1,538.15
[*]Oc1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc([*])cc6C)cc4)C5=O)cc3C2=O)cc1,538.15
[*]Oc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(C5(c6ccc(Oc7ccc(N8C(=O)c9ccc(C(=O)Nc%10ccc(Oc%11ccc(-c%12ccc([*])cc%12C)c(C)c%11)cc%10)cc9C8=O)cc7)cc6)CC6CC5C5CCCC65)cc4)cc2)C3=O)cc1,538.15
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([*])cc6C5=O)c3)C4=O)cc2)cc1,538.15
[*]Oc1cccc(S(=O)(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([*])cc6C5=O)c3)C4=O)cc2)c1,538.15
[*]Sc1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,538.15
[*]c1cc(C)c(N2C(=O)c3cccc(Oc4ccc(C(C)(C)c5ccc(Oc6cccc7c6C(=O)N(c6c(C)cc([*])cc6C)C7=O)cc5)cc4)c3C2=O)c(C)c1,538.15
[*]c1cc(C)c(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(C5(c6ccc(Oc7ccc(N8C(=O)c9ccc(Oc%10c(C)cc(C([*])(C)C)cc%10C)cc9C8=O)cc7)cc6)CC6CCC5C6)cc4)cc2)C3=O)c(C)c1,538.15
[*]c1ccc(-c2nnc(-c3cccc(-c4nnc(-c5ccc([Si]([*])(c6ccccc6)c6ccccc6)cc5)o4)n3)o2)cc1,538.15
[*]c1ccc(C(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)c4ccc5c(c4)C([*])(C)CC5(C)C)cc3)cc2)cc1,538.15
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc(C([*])(C)C)cc4)C5=O)cc3C2=O)cc1,538.15
[*]c1ccc(N2C(=O)c3ccc(Oc4cccc5c(Oc6ccc7c(c6)C(=O)N(c6ccc(C([*])(C)C)cc6)C7=O)cccc45)cc3C2=O)cc1,538.15
[*]c1ccc(Oc2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n(-c7ccc(-c8ccc(Oc9ccc%10c(c9)C([*])(C)CC%10(C)C)c(C(F)(F)F)c8)cc7)c(=O)c6cc5c4=O)cc3)cc2C(F)(F)F)cc1,538.15
[*]c1ccc(Oc2ccc(-c3nnc(-c4ccccn4)nc3-c3ccc(Oc4ccc(S([*])(=O)=O)cc4)cc3)cc2)cc1,538.15
[*]c1ccc2c(c1)C(=O)N(C1CCC(CC3CCC(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)CC3)CC1)C2=O,538.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc3ccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,538.15
[*]c1cc(C)c(Oc2cc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5cc(Oc7c(C)cc([*])cc7C)cc(C(F)(F)F)c5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc(C(F)(F)F)c2)c(C)c1,537.95
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(C(=O)c5cc([*])cc(C(C)(C)C)c5)cc4C3=O)c1)C2=O,537.65
[*]c1cc(C)c(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4c(C)cc(C([*])c6cccc(C(F)(F)F)c6)cc4C)C5=O)cc3C2=O)c(C)c1,537.25
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccc(C(F)(F)F)cc3)c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,537.15
[*]COc1ccc2ccccc2c1Sc1c(OCC(=O)Nc2cccc3c(NC([*])=O)cccc23)ccc2ccccc12,537.15
[*]Cc1cc(C)c(N2C(=O)c3ccc(C(=O)Nc4cc(NC(=O)c5ccc6c(c5)C(=O)N(c5c(C)cc([*])cc5C)C6=O)ccc4/N=N/c4ccc([N+](=O)[O-])cc4)cc3C2=O)c(C)c1,537.15
[*]Cc1cc(C)c(Oc2ccc3c(c2)C(=O)N(c2c(C)cc(Cc4cc(C)c(N5C(=O)c6ccc(Oc7c(C)cc([*])cc7C)cc6C5=O)c(C)c4)cc2C)C3=O)c(C)c1,537.15
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc(C([*])=O)cc6)cc5)cc4)C4CC5CC(C4)CC3C5)cc2)cc1,537.15
[*]Nc1ccc(Oc2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)cc1,537.15
[*]Nc1ccc(Oc2cccc(Oc3ccc(NC(=O)c4cccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(c7cccc(C([*])=O)c7)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)cc3)c2)cc1,537.15
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,537.15
[*]Oc1ccc2c(c1)C(=O)N(c1ccccc1Oc1ccc(N3C(=O)c4ccc([*])cc4C3=O)cc1)C2=O,537.15
[*]c1ccc(-c2ccc(C([*])(C(F)(F)F)C(F)(F)F)cc2)cc1,537.15
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(C([*])(C)C)cc5)C6=O)cc4)cc3C2=O)cc1,537.15
[*]c1ccc(Oc2ccc(-c3ccc(Oc4ccc(S(=O)(=O)c5ccc(-c6ccc(-c7ccc(S([*])(=O)=O)cc7)cc6)cc5)cc4)cc3)cc2)cc1,537.15
[*]c1ccc(Oc2ccc(C(=O)c3c(C(=O)c4ccc(Oc5ccc(C([*])(C)C)cc5)cc4)c(-c4ccccc4)c(-c4ccc5ccccc5c4)c(-c4ccc5ccccc5c4)c3-c3ccccc3)cc2)cc1,537.15
[*]c1ccc(Oc2cccc(-c3cc(-c4ccccc4)cc(-c4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([*])c(=O)c8cc7c6=O)cc5)c4)n3)c2)cc1,537.15
[*]c1ccc(Oc2ccc(N3C(=O)C4CCC5C(=O)N(c6ccc(Oc7ccc(C([*])(C)C)cc7)cc6)C(=O)C5C4C3=O)cc2)cc1,536.65
[*]C(=O)Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(NC(=O)c5cc([*])cc(NC(=O)c6ccc(OC(C)=O)cc6)c5)cc4)cc3)cc2)cc1,536.15
[*]C(=O)Nc1ccc(Oc2ccc3cccc(Oc4ccc(NC(=O)c5cc([*])cc(C(C)(C)C)c5)cc4)c3c2)cc1,536.15
[*]C(=O)c1ccc(-n2nc(-c3ccc(Oc4ccc([*])cc4)cc3)c3ccccc3c2=O)cc1,536.15
[*]C1CCC2C(=O)N(c3cccc(N4C(=O)C5CCC([*])CC5C4=O)c3)C(=O)C2C1,536.15
[*]CC1CCCC(Cn2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)C1,536.15
[*]CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(CC(=O)Nc3ccc(Oc5ccc(-c6nnc(-c7ccc(Oc8ccc(NC([*])=O)cc8)cc7)o6)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,536.15
[*]Cc1cc(C(C)C)c(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4c(C(C)C)cc([*])cc4C(C)C)C5=O)cc3C2=O)c(C(C)C)c1,536.15
[*]NNC(=O)c1ccc(Oc2ccc(C([*])=O)cc2)cc1,536.15
[*]Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(-c8cccc9c8C(=O)N(c8cccc(C([*])=O)c8)C9=O)cc7C6=O)c5)cc4)cc3)cc2)cc1,536.15
[*]Nc1ccc(Oc2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6ccc(Oc7ccc(N8C(=O)c9ccc(C([*])=O)cc9C8=O)cc7)cc6c5)cc3)C4=O)c2)cc1,536.15
[*]Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(Oc6ccc(N7C(=O)c8ccc(C([*])=O)cc8C7=O)cc6)cccc45)cc2)C3=O)c1,536.15
[*]Oc1ccc(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6cc(C(C)(C)C)c([*])cc6C(C)(C)C)cc4)C5=O)cc3C2=O)cc1,536.15
[*]Oc1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc([*])cc4C3=O)c(O)cc1O)C2=O,536.15
[*]Oc1ccc2nc(-c3ccccc3)c(-c3ccc(Oc4ccc(-c5nc6cc([*])ccc6nc5-c5ccccc5)cc4)cc3)nc2c1,536.15
[*]Oc1cccc2c1C(=O)N(c1cccc(Oc3ccc(Oc4ccc(N5C(=O)c6cccc([*])c6C5=O)cc4)cc3)c1)C2=O,536.15
[*]c1ccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc(S(=O)(=O)c6ccc(-c7ccc(S([*])(=O)=O)cc7)cc6)cc5)cc4)cc3)cc2)cc1,536.15
[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(P([*])(C)=O)cc5)cc4)OC(=O)c4ccccc43)cc2)cc1,536.15
[*]c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc([Si]([*])(C)C)cc4C3=O)cc(C(F)(F)F)c1)C2=O,536.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c1)C2=O,536.15
[*]c1ccc2c(c1)C(=O)N(c1cccc(C(c3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)c1)C2=O,536.15
[*]c1ccc2nc(-c3ccc(Oc4ccc(Oc5ccc(Oc6ccc(-c7nc8ccc([*])cc8nc7-c7ccccc7)cc6)cc5)cc4)cc3)c(-c3ccccc3)nc2c1,536.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(C(=O)c6cccc([*])c6)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,535.65
[*]C(=O)c1ccc(C(=O)c2ccc(Oc3ccc(-c4nc(-c5cccc(-c6nc(-c7ccc(Oc8ccc([*])cc8)cc7)c(-c7ccccc7)[nH]6)c5)[nH]c4-c4ccccc4)cc3)cc2)cc1,535.15
[*]C(=O)c1ccc2c(c1)C(=O)N(C(=S)Nc1ccc(Oc3ccc(NC(=S)N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,535.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc([*])cc4C3=O)ccc1OCC(F)(F)C(F)(F)C(F)(F)F)C2=O,535.15
[*]CN1C(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(NC([*])=O)cc4)cc3)cc2C1=O,535.15
[*]Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(C([*])=O)cc9C8=O)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,535.15
[*]Nc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C([*])=O)cc5)cc4C3=O)cc2)cc1,535.15
[*]Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(NC(=O)c5ccc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(c8ccc(C([*])=O)cc8)C9=O)cc7C6=O)cc5)c4)cc3)cc2)c1,535.15
[*]Oc1ccc(C2(c3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(C7(c8ccc(Oc9ccc(N%10C(=O)c%11ccc([*])cc%11C%10=O)cc9)cc8)C8CC9CC(C8)CC7C9)cc6)cc4)C5=O)cc3)CCCCCCCCCCC2)cc1,535.15
[*]Oc1ccc(N2C(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc([*])cc9C(C)(C)C)cc7)C8=O)cc6)CCCCCCCCCCC5)cc4)cc3C2=O)cc1,535.15
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8cc(C(C)(C)C)c([*])cc8C(C)(C)C)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,535.15
[*]c1cc(C)c(Oc2ccc(S(=O)(=O)c3cccc4c(S(=O)(=O)c5ccc(Oc6c(C)cc([*])cc6C)cc5)cccc34)cc2)c(C)c1,535.15
[*]c1cc(C)c(Oc2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(N5C(=O)c6ccc(Oc7c(C)cc(C([*])(C)C)cc7C)cc6C5=O)cc4C(F)(F)F)c(C(F)(F)F)c2)C3=O)c(C)c1,535.15
[*]c1cc(C)c(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(C5(c6ccc(Oc7ccc(N8C(=O)c9ccc(Oc%10c(C)cc(C([*])(C)C)cc%10C)cc9C8=O)cc7)cc6)CC6CC5C5CCCC65)cc4)cc2)C3=O)c(C)c1,535.15
[*]c1ccc(-c2nnc(-c3ccc([Si]([*])(c4ccccc4)c4ccccc4)cc3)o2)cc1,535.15
[*]c1ccc(Oc2ccc(-c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6ccc(-c8ccc(Oc9ccc%10c(c9)C([*])(C)CC%10(C)C)c(C(F)(F)F)c8)cc6)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2C(F)(F)F)cc1,535.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,535.15
[*]c1ccc2c(c1)C(=O)N(c1cccc(C(O)c3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,535.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(CP(=O)(OCCCl)OCCCl)c(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,534.15
[*]CC([*])(C)C(=O)OCC[N+](C)(C)CCCCS(=O)(=O)O,534.15
[*]Nc1cccc(S(=O)(=O)c2cccc(NC(=O)c3cccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)N(c6cccc(C([*])=O)c6)C7=O)cc5C4=O)c3)c2)c1,534.15
[*]Oc1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc(Oc6cc(C)c([*])c(C)c6C)cc4)C5=O)cc3C2=O)cc1,534.15
[*]c1cc(C)c(OC(=O)c2cccc(C(=O)Oc3c(C)cc(C4([*])CCC5CCCCC5C4)cc3C)c2)c(C)c1,534.15
[*]c1ccc(Oc2ccc(C(c3ccccc3)(c3ccccc3)c3ccc(Oc4ccc(-c5nc([*])nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,534.15
[*]c1ccc(Oc2ccc(NC(=O)c3cccc(N4C(=O)c5cccc(-c6ccc7c(c6)C(=O)N(c6cccc(C(=O)Nc8ccc(Oc9ccc(C([*])(C)C)cc9)cc8)c6)C7=O)c5C4=O)c3)cc2)cc1,534.15
[*]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5c(c(-c6ccccc6)c(-c6ccc(Oc7ccc(-c8c(-c9ccccc9)c9c(c(-c%10ccccc%10)c8-c8ccccc8)C(=O)N([*])C9=O)cc7)cc6)c(-c6ccccc6)c5-c5ccccc5)C4=O)c3)c2)c1,534.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(C([*])(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C(F)(F)F)cc3)cc1)C2=O,533.95
[*]C(=O)c1cc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)(C(F)(F)F)C(F)(F)F)cc2)C3=O)cc(-c2ccccc2)c1,533.65
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3ccc(Cc4ccc(C(=O)c5cccc(N6C(=O)c7ccc([*])cc7C6=O)c5)cc4)cc3)c1)C2=O,533.65
[*]C(=O)c1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(N([*])C)cc4)C5=O)cc3C2=O)c1,533.65
[*]Oc1cccc2c1C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6cccc([*])c6C5=O)cc4)cc3)cc1)C2=O,533.65
[*]C(=O)Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5cc(C(c6ccc(C(=O)O)c([*])c6)(C(F)(F)F)C(F)(F)F)ccc5C(=O)O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,533.15
[*]C(=O)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(C(=O)c7ccc([*])cc7)cc5)C6=O)cc4)cc3C2=O)cc1,533.15
[*]C(=O)c1ccc(Oc2ccc(-c3c4c(c(-c5ccc(Oc6ccc([*])cc6)cc5)c5ccccc35)C(=O)N(c3ccc(C(F)(F)F)cc3)C4=O)cc2)cc1,533.15
[*]C(=O)c1ccc(Oc2ccc(-c3c4c(c(-c5ccc(Oc6ccc([*])cc6)cc5)c5ccccc35)C(=O)N(c3ccccc3C(F)(F)F)C4=O)cc2)cc1,533.15
[*]C(=O)c1ccc(Oc2ccc(C(=O)c3c(C(=O)c4ccc(Oc5ccc([*])cc5)cc4)c(-c4ccc(F)cc4)c(-c4ccc(F)cc4)c(-c4ccc(F)cc4)c3-c3ccc(F)cc3)cc2)cc1,533.15
[*]C(=O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc([*])cc5)cc4)c4ccccc4-c4ccccc43)cc2)c2ccccc12,533.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3nc4cc(-c5ccc6nc(-c7ccccc7)c(-c7ccc(N8C(=O)c9ccc([*])cc9C8=O)cc7)nc6c5)ccc4nc3-c3ccccc3)cc1)C2=O,533.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(-c4cc(-c5ccccc5)cc(-c5cccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)c5)n4)c3)cc1)C2=O,533.15
[*]C1C([*])C2CC1C(C(=O)OCCC1CC3CCC1C3)C2C(=O)OCCC1CC2CCC1C2,533.15
[*]C1CCC2C(=O)N(c3ccc(Cc4ccc(N5C(=O)C6CCC([*])CC6C5=O)cc4)cc3)C(=O)C2C1,533.15
[*]CC1(C)C(=O)OC(=O)C1(C)C([*])OC,533.15
[*]CC1CCC(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(C4CCC([*])CC4C)C5=O)cc3C2=O)C(C)C1,533.15
[*]CCOc1ccc(-c2nc3ccc(Oc4ccc5nc(-c6ccc(OCCN(C)c7ccc(/C=C/C8=CC(=C9C(=O)c%10ccccc%10C9=C(C#N)C#N)C=C(/C=C/c9ccc(N([*])C)cc9)O8)cc7)cc6)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,533.15
[*]CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(CC(=O)Nc3ccc(Oc5ccc6nc(-c7ccccc7)c(-c7ccc(Oc8ccc(-c9nc%10cc(Oc%11ccc(NC([*])=O)cc%11)ccc%10nc9-c9ccccc9)cc8)cc7)nc6c5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,533.15
[*]NC(=O)c1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(C(=O)Nc4c(C)cc(Cc5cc(C)c([*])c(C(C)C)c5)cc4C(C)C)cc3)cc2C(C)(C)C)cc1,533.15
[*]Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(N7C(=O)c8ccc(C([*])=O)cc8C7=O)cc6)cc4)C5=O)cc3)cc2)cc1,533.15
[*]Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(-c8cccc9c8C(=O)N(c8cccc(C([*])=O)c8)C9=O)cc7C6=O)c5)cc4)cc3)cc2)cc1,533.15
[*]Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc8c(Oc9ccc(N%10C(=O)c%11ccc(C([*])=O)cc%11C%10=O)cc9)cccc78)cc5)C6=O)cc4)cc3)cc2)cc1,533.15
[*]Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(NC(=O)c5cccc(C([*])=O)c5)cc4)cc3)cc2)cc1,533.15
[*]Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(-c4ccc(Oc5ccc(-c6nc7cc(Oc8ccc(NC(=O)c9cc(C([*])=O)cc(N%10C(=O)c%11ccccc%11C%10=O)c9)cc8)ccc7nc6-c6ccccc6)cc5)cc4)nc3c2)cc1,533.15
[*]Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc(Oc4ccc(C(=O)c5ccc(S(=O)(=O)c6ccc(C(=O)c7ccc(Oc8ccc(C([*])=O)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,533.15
[*]Oc1ccc(-c2ccc(-c3cc(-c4ccccc4)c(-c4ccc(-c5ccc(OC(=O)c6ccc(C([*])=O)cc6-c6ccccc6)cc5)cc4)c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,533.15
